OBJECTID_1,Active,Street Surface ,COMMENT_STR,COR_BEGIN_DESC,Block Number,COR_COUNCIL_ID,COR_CURB_NUM_ID,COR_EDITNOTE,COR_END_DESC,Leaf Zone,Length(ft),MSD,COR_STREET_NAME,COR_ST_TYPE_ID,COR_SW_NUM_ID,COR_WAKE_ID,Width,County ID,DATE_UPDATE,DIRECTION_ID,EFF_YEAR,Functional Class,Lane Count,PMS_SECTION_ID,USER_UPDATE,COMMENT_ID,GIS ID,LAST_YEAR_CONSTR,Owner,TEMPO_BIRTH_DATE,TEMPO_EFF_BIRTH_DATE,TEMPO_EFF_DEATH_DATE,TKG_PROJ_GROUP_ID,COR_LAST_TRT_COMPL_DATE,COR_INVENTORY_DATE,COR_STREET_GROUP_NUM,AARB_ROADNO,LAST_YEAR_MAINT,LAST_YEAR_PRES,LAST_YEAR_RESURFACING,SE_ANNO_CAD_DATA,GLOBALID_1,COR_FACILITY_ID,COR_ACTIVE_CAT_ID,COR_MSD_ID,GlobalID,OBJECTID,PMS_SECTION_ID,Shape__Length,Leaf ID,ST_TYPE_STRING
12628,1,1,,ENRICHMENT LN,5508,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",ACADEMIC AV S.,0,386,0,BECKOM,18,,37988,31,105,6/7/2023 12:00:00 AM,,,7,2,15417,,,15417,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{9c5d8f33-0fe6-4725-9adc-54b6ce1e8039},23202,1,0,a6b538aa-d58c-42c4-a1c9-351019ce72c8,13022,15417,0.00130888394761501,1A,St
12629,1,1,,RBT S.,7720,5,, ,RBT E.,0,85,0,COURTNEY ESTATES,8,2,0,24,105,2/26/2020 12:00:00 AM,,,7,1,12904,,,12904,2020,1317,3/25/2022 12:00:00 AM,,,1469,,,0,COURTNEYESTATESDR,0,0,0,System.Byte[],{52cba999-fb0f-4975-a2a7-5a2c3b2cfb59},22730,1,0,29779863-7ab8-4c7a-81a4-029d721378a5,11256,12904,0.000288447112506623,1A,Dr
12630,1,1,,HUMANITY LN,6101,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",INFLUENCE WY,0,595,0,GIDDINGS,18,,37988,25,105,6/7/2023 12:00:00 AM,,,7,2,15452,,,15452,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{796d6eff-586f-4d39-918b-8841bdc1dd25},23237,1,0,4ce59ab0-ef98-4183-a5cc-97abcfd19484,13023,15452,0.001934877050764,1A,St
12631,1,1,,RBT E.,7730,5,, ,RBT N.,0,82,0,COURTNEY ESTATES,8,2,0,24,105,2/26/2020 12:00:00 AM,,,7,1,12905,,,12905,2020,1317,3/25/2022 12:00:00 AM,,,1469,,,0,COURTNEYESTATESDR,0,0,0,System.Byte[],{9daee518-9e91-4fb8-b755-198432c9fd18},22731,1,0,4b31014d-5ee7-44dc-b3ee-5e15d76675fe,6591,12905,0.000227033769174118,1A,Dr
12632,1,1,,ILLUMINATE AV,5914,0,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",KAYTON ST,0,173,0,GIDDINGS,18,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15450,,,15450,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{3cf8191c-6b6e-4831-9209-1b2a4c3dcb86},23235,1,0,4f6da236-558a-4039-9ad6-590e553a270c,13025,15450,0.000554515670814828,1A,St
12633,1,1,,BROOKSTONE RIDGE LP S.,7716,1,, ,BROOKSTONE RIDGE LP N.,0,116,0,STONEHENGE FARM,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12916,,,12916,2019,1317,3/25/2022 12:00:00 AM,,,4396,,,0,STONEHENGEFARMLN,0,0,0,System.Byte[],{c8cbbb64-3c43-4064-9f62-e14b3c51e6fd},22732,1,0,2ed51945-641a-45e0-95ba-179b6ef01d17,7624,12916,0.000340292045092306,1A,Ln
12634,1,1,,INFLUENCE WY,6200,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",BECKOM ST,0,594,0,GIDDINGS,18,,37988,25,105,6/7/2023 12:00:00 AM,,,7,2,15453,,,15453,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{1dc5b59c-5bbf-4ea5-9ca8-ed837575ad9c},23238,1,0,e22b3ade-9d89-42be-b932-7b87e0f555e4,13028,15453,0.0017393433129498,1A,St
12635,1,1,,BROOKSTONE RIDGE LP N.,7724,1,, ,ROMEALIA LN,0,255,0,STONEHENGE FARM,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12917,,,12917,2019,1317,3/25/2022 12:00:00 AM,,,4396,,,0,STONEHENGEFARMLN,0,0,0,System.Byte[],{9898b364-a921-465f-bb33-9a6175017bce},22733,1,0,791ac13c-b4f8-40b1-a148-1cbdc981cdb0,6234,12917,0.000839301038650364,1A,Ln
12636,1,1,,TRUXTON LN,5500,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",ENTERPRISE AV,0,409,0,ADVANCING,2,,37988,16,105,6/7/2023 12:00:00 AM,0,,7,1,15436,,,15436,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{a5edbae4-ed64-4ec7-bc60-629433e48999},23221,1,0,f70630b1-3808-4e2b-b74b-9a9997a42997,13029,15436,0.00130211339167876,1A,Av
12637,1,1,,STONEHENGE FARM LN,2600,1,, ,STONEHENGE FARM LN,0,261,0,BROOKSTONE RIDGE,11,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12918,,,12918,2019,1317,3/25/2022 12:00:00 AM,,,991,,,0,STONEHENGEFARMLN,0,0,0,System.Byte[],{1e321b4f-5f03-46b3-a769-50da5da10f73},22734,1,0,430cd6c0-a20e-479c-a7d2-c4cc42ce7f66,6451,12918,0.000828908714543198,1A,Lp
12638,1,1,None,FORDYCE CT,6504,1,2,S-70-2016 FINAL ACCEPTANCE MIDTOWN VILLAS,CDS,49,114,0,RAVENSBY,6,2,37988,22,105,6/28/2023 12:54:29 PM,,,7,2,15510,BGRIFFIN,,15510,0,1317,7/12/2023 8:03:01 AM,,,5589,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23255,1,0,288dcd38-81e5-47a1-af92-0d7ca18235d7,11678,15510,0.000382430849467803,5H,Ct
12639,1,1,,STONEHENGE PARK DR,2800,1,,Extended 3/2021 per S-34-2009 BRG,STONEHENGE MANOR DR,0,309,0,ROMEALIA,10,,0,21,105,3/30/2021 12:00:00 AM,,,7,2,12919,,,12919,2020,1317,3/25/2022 12:00:00 AM,,,3968,,,0,ROMEALIALN,0,0,0,System.Byte[],{f0842528-6236-4d37-8e6e-69476f5caf23},22735,1,0,dd5e79a4-0cc2-4a4f-8cf0-7ed3a7033ead,7625,12919,0.000974693069061696,1A,Ln
12640,1,1,None,CDS,1700,1,2,S-70-2016 FINAL ACCEPTANCE MIDTOWN VILLAS,RAVENSBY CT,49,65,0,FORDYCE,6,0,37988,22,105,6/28/2023 12:56:50 PM,,,7,2,15511,BGRIFFIN,,15511,0,1317,7/12/2023 8:03:01 AM,,,5477,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23256,1,0,eff6313d-9bac-4d48-b930-172a8c69340d,13012,15511,0.000185576764955835,5H,Ct
12641,1,1,,STONEHENGE MANOR DR,2820,1,, ,STONEHENGE FARM LN,0,228,0,ROMEALIA,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12920,,,12920,2019,1317,3/25/2022 12:00:00 AM,,,3968,,,0,ROMEALIALN,0,0,0,System.Byte[],{ae9e0c1a-e4d5-4d5a-be08-acab7a87afbd},22736,1,0,f70e1acc-8ada-45d4-b1f7-9efc966063c1,6274,12920,0.000640944365490827,1A,Ln
12642,1,1,None,CREEDMOOR RD,4600,5,2,"SP-9-2015 FINAL ACCEPT., CRABTREE COMMONS",END PVMT / COR MAINT.,3,514,0,BIRDSALL,6,1,37988,36,105,6/28/2023 2:21:51 PM,,,7,3,15520,BGRIFFIN,,15520,0,1317,7/12/2023 8:03:00 AM,,,5432,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23265,1,0,36246fac-0898-4a2b-b683-f8885218c036,1077,15520,0.00160050006145448,1D,Ct
12643,1,1,,STONEHENGE FARM LN,2900,1,, ,STONEHENGE PARK DR,0,522,0,ROMEALIA,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12921,,,12921,2019,1317,3/25/2022 12:00:00 AM,,,3968,,,0,ROMEALIALN,0,0,0,System.Byte[],{713c3777-6a81-434f-a8bb-f85517bee1a8},22737,1,0,664e2e94-2ac0-4d4d-83f1-790ebd416399,6803,12921,0.00144205897790369,1A,Ln
12644,1,1,None,QUIET SKY PL,7020,5,2,"S-60-2018 FINAL ACCEPT, PARC AT LEESVILLE",LYNN RD,13,259,0,GENTLE PINE,12,2,37988,22,105,6/28/2023 3:55:28 PM,,,7,2,15528,BGRIFFIN,,15528,0,1317,7/12/2023 8:03:01 AM,,,5484,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23273,1,0,f1a3b203-142d-4c3e-815a-88ad22bdbbd0,1078,15528,0.000712621019053853,2D,Pl
12645,1,1,,HOWARD RD,2600,0,, ,ROMEALIA LN,0,159,0,STONEHENGE MANOR,8,,0,36,105,2/26/2020 12:00:00 AM,,,7,3,12922,,,12922,2019,1317,3/25/2022 12:00:00 AM,,,4397,,,0,STONEHENGEMANORDR,0,0,0,System.Byte[],{dc756b20-9ec0-4b7e-8845-9b694893d6f8},22738,1,0,447d0e8d-0083-41fb-b798-f870a4f0a507,7626,12922,0.000496227011327061,1A,Dr
12646,1,1,None,OAK PASS DR,800,3,2,"SPR-0276-2019 FINAL ACCEPT, TOWNES AT OAKVIEW",STAR VIEW DR,87,578,0,OAK CENTER,8,2,37988,22,105,6/28/2023 4:22:24 PM,,,7,2,15532,BGRIFFIN,,15532,0,1317,7/12/2023 8:03:00 AM,,,5564,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23277,1,0,88b30575-956e-4c04-bd16-6f9bba3e8333,3521,15532,0.00160022111285982,8F,Dr
12647,1,1,,ROMEALIA LN,2460,1,,EXTENDED TO BEMBRIDGE 3/2021 S-34-2009 BRG,BEMBRIDGE DR,0,612,0,STONEHENGE PARK,8,,0,31,105,3/29/2021 12:00:00 AM,,,7,2,12923,,,12923,2020,1317,3/25/2022 12:00:00 AM,,,4398,,,0,STONEHENGEPARKDR,0,0,0,System.Byte[],{cd74799a-54e2-4c30-a572-e833c48aab44},22739,1,0,ab8f4a62-437b-4983-8bf6-e0e96cfe33c1,6375,12923,0.00188981529439805,1A,Dr
12648,1,1,None,OAK PASS DR,860,3,2,"SPR-0276-2019 FINAL ACCEPT, TOWNES AT OAKVIEW",STAR VIEW DR,87,582,0,SAMUEL,18,2,37988,31,105,6/28/2023 4:19:38 PM,,,7,3,15530,BGRIFFIN,,15530,0,1317,6/28/2023 3:19:42 PM,,,4055,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23275,1,0,f455703f-64e2-445c-a655-703788fedeba,3558,15530,0.00160153545491423,8F,St
12649,1,1,,WILDERNESS RD,7400,1,, ,ANCONA LN,0,223,0,STONEHENGE FARM,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12924,,,12924,2019,1317,3/25/2022 12:00:00 AM,,,4396,,,0,STONEHENGEFARMLN,0,0,0,System.Byte[],{45cdbfb1-83e6-4104-a79b-d948f362bb99},22740,1,0,aa95aeba-499e-4a8e-b415-b6f4dbec189f,7411,12924,0.000622217545552323,1A,Ln
12650,1,1,None,STAR RIDGE DR,3310,3,2,"SPR-0276-2019 FINAL ACCEPT, TOWNES AT OAKVIEW",SAMUEL ST,87,139,0,OAK PASS,8,2,37988,26,105,6/28/2023 4:25:03 PM,,,7,2,15534,BGRIFFIN,,15534,0,1317,7/12/2023 8:03:00 AM,,,5568,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23279,1,0,fa413b83-23cd-4271-87f7-7b529f7c0410,3830,15534,0.00046456571409394,8F,Dr
12651,1,1,,ANCONA LN,7408,1,, ,ANCONA LN,0,85,0,STONEHENGE FARM,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12925,,,12925,2019,1317,3/25/2022 12:00:00 AM,,,4396,,,0,STONEHENGEFARMLN,0,0,0,System.Byte[],{0004baa5-8530-4a85-b8cc-1c7e197de43c},22741,1,0,94d41b45-4caf-4425-9737-f4426fe64c31,7627,12925,0.000250916478668116,1A,Ln
12652,1,1,None,SKINNER DR,3100,3,2,"S-54-04 FINAL ACCEPTANCE, CROSS TOWNE PHASE II",PHASE LINE / END COR MAINT,107,108,0,FRINKS,18,1,37988,26,105,6/28/2023 3:30:46 PM,,,7,2,15525,BGRIFFIN,,15525,0,1317,6/28/2023 2:30:50 PM,,,2091,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23270,1,0,4e118cbb-f1c3-4fa6-87f5-573c05fe8d29,6616,15525,0.000351613631889007,9I,St
12653,1,1,,ANCONA LN,7416,1,, ,OLD HUNDRED RD,0,181,0,STONEHENGE FARM,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12926,,,12926,2019,1317,3/25/2022 12:00:00 AM,,,4396,,,0,STONEHENGEFARMLN,0,0,0,System.Byte[],{e87ba7af-87a1-481f-9e7f-814832af3000},22742,1,0,7d0e621d-c04d-4b53-8e2d-7f1ae6c50a01,6316,12926,0.000616076885803853,1A,Ln
12654,1,1,None,MEADOW WOOD RBT,2500,3,2,S-20-07 BSP ATLANTIC SUBDIVISION FINAL ACCEPTANCE,END PVMT / COR MAINT,77,1075,0,RATCHFORD,8,2,37988,36,105,6/28/2023 1:40:06 PM,,,7,3,15515,BGRIFFIN,,15515,0,1317,6/28/2023 12:40:08 PM,,,3147,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23260,1,0,e8f6d851-f913-43bf-bc54-761139418763,7522,15515,0.00332521193241137,7H,Dr
12655,1,1,,OLD HUNDRED RD,7500,1,, ,WILDERNESS RD,0,252,0,STONEHENGE FARM,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12927,,,12927,2019,1317,3/25/2022 12:00:00 AM,,,4396,,,0,STONEHENGEFARMLN,0,0,0,System.Byte[],{d33fbc11-8c16-4220-a164-6d494d2e4dd7},22743,1,0,2215ce9f-6bf4-432e-8575-a72fe9971c66,7712,12927,0.000775169593378034,1A,Ln
12656,1,1,None,RATCHFORD DR,1420,3,2,"S-20-07 FINAL ACCEPTANCE, BSP ATLANTIC SUBDIVISION",MEADOW WOOD BV,77,126,0,MEADOW WOOD,32,1,37988,26,105,6/28/2023 1:49:04 PM,,,7,2,15518,BGRIFFIN,,15518,0,1317,6/28/2023 12:49:08 PM,,,3147,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23263,1,0,50fbfb5b-5f55-4075-9a84-7ab85d75c2ba,7783,15518,0.000394985588637432,7H,RBT
12657,1,1,,STONEHENGE FARM LN,2200,1,, ,STONEHENGE FARM LN,0,187,0,ANCONA,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12928,,,12928,2019,1317,3/25/2022 12:00:00 AM,,,440,,,0,ANCONALN,0,0,0,System.Byte[],{e8e0c480-7d42-49c3-b0e4-bacdadb527f7},22744,1,0,c7f74a00-dfd1-4f55-aaf3-c9cfe7c6c49c,11136,12928,0.000558191330172808,1A,Ln
12658,1,1,None,LEESVILLE RD,3200,5,2,"S-60-2018 FINAL ACCEPT, PARC AT LEESVILLE",GENTLE PINE PL,13,243,0,QUIET SKY,12,2,37988,22,105,6/28/2023 3:57:25 PM,,,7,2,15529,BGRIFFIN,,15529,0,1317,7/12/2023 8:03:00 AM,,,5585,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23274,1,0,5d6feaad-62bb-4c95-910b-85bf15291883,7784,15529,0.000820676348832565,2D,Pl
12659,1,1,,PEARL RD,5000,3,, ,BEG MEDIAN,0,157,0,CAMELOT VILLAGE,2,,0,50,105,2/26/2020 12:00:00 AM,,,7,2,12929,,,12929,2020,1317,3/25/2022 12:00:00 AM,,,1094,,,0,PEARLRD,0,0,0,System.Byte[],{c755cc07-f001-42fe-9daa-37aff017a2d2},22745,1,0,77318b1c-048d-4778-a1df-b02704c48666,6511,12929,0.000427146509979574,1A,Av
12660,1,1,None,MEADOW WOOD BV,1420,3,2,"S-20-07 FINAL ACCEPTANCE, BSP ATLANTIC SUBDIVISION",MELLOW FIELD DR,77,76,0,MEADOW WOOD,32,1,37988,26,105,6/28/2023 1:43:52 PM,,,7,2,15516,BGRIFFIN,,15516,0,1317,6/28/2023 12:43:55 PM,,,3147,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23261,1,0,128022f0-e662-4653-9096-6fbef0be8874,8118,15516,0.000184352639033359,7H,RBT
12661,1,1,,BEG MEDIAN,5005,3,, ,SIR MICHEL DR,0,274,0,CAMELOT VILLAGE,2,,0,32,105,2/26/2020 12:00:00 AM,,,7,2,12930,,,12930,2020,1317,3/25/2022 12:00:00 AM,,,1094,,,0,PEARLRD,0,0,0,System.Byte[],{b4fe3161-51f5-4af7-a966-73f26463f1bf},22746,1,0,ac86043e-7cd0-42b4-a1d2-4bd9eccd7bfb,7628,12930,0.000736031657481122,1A,Av
12662,1,1,None,MELLOW FIELD DR,1420,3,2,"S-20-07 FINAL ACCEPTANCE, BSP ATLANTIC SUBDIVISION",RATCHFORD DR,77,108,0,MEADOW WOOD,32,1,37988,26,105,6/28/2023 1:45:44 PM,,,7,2,15517,BGRIFFIN,,15517,0,1317,6/28/2023 12:45:47 PM,,,3147,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23262,1,0,13bc4b8f-c1ef-45f0-a5e9-b1b7b7b6482c,8119,15517,0.000362192030568253,7H,RBT
12663,1,1,,SIR MICHEL DR,5025,3,, ,END COR MAINT,0,173,0,CAMELOT VILLAGE,2,,0,32,105,2/26/2020 12:00:00 AM,,,7,2,12931,,,12931,2020,1317,3/25/2022 12:00:00 AM,,,1094,,,0,PEARLRD,0,0,0,System.Byte[],{763c599a-639a-41b0-aac9-56f5087eb3f2},22747,1,0,a73a37c9-26c6-41b4-b01e-44ea0a44509c,7629,12931,0.000499973720367044,1A,Av
12664,1,1,None,GROVE CREEK LN,3030,3,2,S-54-04,SKINNER DR,107,220,0,FRINKS,18,1,37988,26,105,6/28/2023 4:36:02 PM,,,7,2,15524,BGRIFFIN,,15524,0,1317,6/28/2023 3:36:03 PM,,,2091,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23269,1,0,2d634075-6137-4b04-908b-63b63565761d,8120,15524,0.000662707959191801,9I,St
12665,1,1,,LORD MARIO CT,4700,3,, ,LORD JOSEPH CT,0,443,0,SIR MICHEL,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12932,,,12932,2020,1317,3/25/2022 12:00:00 AM,,,4223,,,0,SIRMICHELDR,0,0,0,System.Byte[],{2a24e90b-d0e0-465d-904c-cc33d02a7324},22748,1,0,44125c24-4ea5-43fb-a294-d600d78de4f8,7630,12932,0.00149781766862565,1A,Dr
12666,1,1,None,BEGIN PVMT,3300,3,2,"SPR-0276-2019 FINAL ACCEPT, TOWNES AT OAKVIEW",STAR RIDGE DR,87,104,0,OAK PASS,8,2,37988,26,105,6/28/2023 4:23:54 PM,,,7,2,15533,BGRIFFIN,,15533,0,1317,7/12/2023 8:03:01 AM,,,5568,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23278,1,0,e424ec77-31e3-4d4c-80e9-98b9d51f8e05,10424,15533,0.000331048576163475,8F,Dr
12667,1,1,,LORD JOSEPH CT,4800,3,, ,CAMELOT VILLAGE AV,0,335,0,SIR MICHEL,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12933,,,12933,2020,1317,3/25/2022 12:00:00 AM,,,4223,,,0,SIRMICHELDR,0,0,0,System.Byte[],{ce764fd7-cc15-45e5-ad34-937754ffa416},22749,1,0,f1f927f3-d6ae-42c5-87dd-a919d15e37da,11137,12933,0.00111602709323369,1A,Dr
12668,1,1,None,SAMUEL ST,3400,3,2,"SPR-0276-2019 FINAL ACCEPT, TOWNES AT OAKVIEW",OAK CENTER DR,87,142,0,STAR VIEW,8,2,37988,22,105,6/28/2023 4:28:58 PM,,,7,2,15537,BGRIFFIN,,15537,0,1317,7/12/2023 8:03:01 AM,,,5604,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23282,1,0,7fbf6a6e-7be9-4850-8841-10afc1593511,10466,15537,0.000491610922064616,8F,Dr
12669,1,1,,CDS,4300,3,, ,LADY RITA LN N.,0,207,0,LORD MARIO,6,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12934,,,12934,2020,1317,3/25/2022 12:00:00 AM,,,2971,,,0,LORDMARIOCT,0,0,0,System.Byte[],{d2c85860-575f-46e5-86e8-d44440f4764e},22750,1,0,340a1d42-9bc7-4fa4-8dd9-77e9619d4e32,7631,12934,0.000710197768842543,1A,Ct
12670,1,1,None,SAMUEL ST,3400,3,2,"SPR-0276-2019 FINAL ACCEPT, TOWNES AT OAKVIEW",OAK CENTER DR,87,147,0,OAK PASS,8,2,37988,26,105,6/28/2023 4:26:31 PM,,,7,2,15535,BGRIFFIN,,15535,0,1317,7/12/2023 8:03:01 AM,,,5568,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23280,1,0,b135ce7a-7d0f-4d26-9bfb-dd82505aaddc,10773,15535,0.000495793270187377,8F,Dr
12671,1,1,,LADY RITA LN N.,4400,3,, ,SIR MICHEL DR,0,544,0,LORD MARIO,6,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12935,,,12935,2020,1317,3/25/2022 12:00:00 AM,,,2971,,,0,LORDMARIOCT,0,0,0,System.Byte[],{835c7137-c765-45df-9577-b434dc25af13},22751,1,0,e179d75b-1937-4644-bef9-a6c1fcac29e0,11138,12935,0.00164024577434805,1A,Ct
12672,1,1,None,CAPERTON DR,1420,3,2,S-20-07 FINAL ACCEPTANCE BSP ATLANTIC SUBDIVISION,MEADOW WOOD RBT,77,579,0,MEADOW WOOD,8,2,37988,36,105,6/28/2023 1:35:09 PM,,,7,3,15514,BGRIFFIN,,15514,0,1317,6/28/2023 12:35:14 PM,,,3147,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23259,1,0,c368a3f3-bcce-4de1-9e26-dee9d8ba8e1f,11555,15514,0.00165469800378724,7H,Dr
12673,1,1,,PRINCESS LITA WY,4440,3,, ,SIR MICHEL DR,0,283,0,LORD JOSEPH,6,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12937,,,12937,2020,1317,3/25/2022 12:00:00 AM,,,2970,,,0,LORDJOSEPHCT,0,0,0,System.Byte[],{25fbaf42-6ea3-4437-bc6b-3a3db83973ec},22752,1,0,6b885cac-0168-4c16-a601-8d40993cbafd,11139,12937,0.000783387572123197,1A,Ct
12674,1,1,None,CDS,2201,3,2,"SPR-0083-2019 FINAL ACCEPT., MILLBANK INFILL SUBDV.",EUSTON ST,90,559,0,MILLBANK VILLAGE,6,2,37988,22,105,6/28/2023 2:15:09 PM,,,7,2,15519,BGRIFFIN,,15519,0,1317,7/12/2023 8:03:01 AM,,,5553,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23264,1,0,641f8295-8124-458b-a4d8-32a097fb18d3,11556,15519,0.00169449592293207,8I,Ct
12675,1,1,,QUEEN PIERRETTE ST,4400,3,, ,PRINCESS LITA WY,0,457,0,LORD JOSEPH,6,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12938,,,12938,2020,1317,3/25/2022 12:00:00 AM,,,2970,,,0,LORDJOSEPHCT,0,0,0,System.Byte[],{cfb786ab-7fd8-4198-8729-a08a0f08c132},22753,1,0,f0c02e28-9e1f-461b-8a84-2e0eb6ab0253,7632,12938,0.00128192424407751,1A,Ct
12676,1,1,None,BEGIN MAINT/CITY LIMTS,4100,3,2,"SPR-0210-2021 FINAL ACCEPT, EAGLE CREST INDUSTRIAL PARK",TREYGAN RD,113,580,0,CONASH,10,2,37988,36,105,6/28/2023 3:00:24 PM,,,7,3,15522,BGRIFFIN,,15522,0,1317,7/12/2023 8:03:01 AM,,,5447,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23267,3,0,f989171b-5216-49f3-914d-6f47ac399371,11557,15522,0.00159310051409586,9P,Ln
12677,1,1,,CDS,4700,3,, ,LORD JOSEPH CT,0,178,0,PRINCESS LITA,22,,0,22,105,2/26/2020 12:00:00 AM,,,7,2,12939,,,12939,2020,1317,3/25/2022 12:00:00 AM,,,3755,,,0,PRINCESSLITAWAY,0,0,0,System.Byte[],{83706a85-1700-4ee8-96a7-3e026679f386},22754,1,0,9dec92c6-048e-47da-b181-5964385e7881,11140,12939,0.000587150638699166,1A,Wy
12678,1,1,None,OAK PASS DR,800,3,2,"SPR-0276-2019 FINAL ACCEPT, TOWNES AT OAKVIEW",END PVMT / COR MAINT,87,207,0,STAR RIDGE,8,2,37988,22,105,6/28/2023 4:21:14 PM,,,7,2,15531,BGRIFFIN,,15531,0,1317,7/12/2023 8:03:01 AM,,,5602,,6/28/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{f6a258b9-81b8-46bf-b11f-68ccd4a8306e},23276,1,0,15a9241e-716d-4c6b-ad56-f585bbf6a421,11679,15531,0.000568284186860577,8F,Dr
12679,1,1,,PEARL RD,5700,3,, ,END COR MAINT,0,376,0,PRINCESS CURRY,22,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12940,,,12940,2020,1317,3/25/2022 12:00:00 AM,,,3754,,,0,PRINCESSCURRYWAY,0,0,0,System.Byte[],{ee94cae1-e7e8-4a9a-a4d3-1fb0376fb6ae},22755,1,0,82174bcb-f407-4527-99df-2422c2fb45b2,11141,12940,0.00123400477547051,1A,Wy
